zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
44685,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44512,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44666,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44906,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43028,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44669,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43162,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44217,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
45319,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43010,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44074,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44146,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44452,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44807,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44471,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44677,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43064,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44450,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44316,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44680,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44822,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44310,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44473,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44864,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43036,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44470,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44907,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44608,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
45341,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
45372,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44082,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44446,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43341,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44601,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44001,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44149,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43317,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43119,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44615,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44514,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44147,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44422,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44501,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44396,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44334,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44274,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43349,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
45501,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44285,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43433,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44607,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44416,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44415,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44250,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44258,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44513,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44309,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44650,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44424,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44036,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44372,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44828,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44665,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44439,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43301,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
43306,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44862,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44488,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44326,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44630,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44871,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44242,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44486,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44482,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44315,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44398,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44232,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44848,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44901,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44648,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44210,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44211,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44555,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44816,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44619,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.05601652531025532,0.01712029224796666,0.06569274633073931
44663,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
44837,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43451,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43529,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
44904,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
44708,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43754,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43359,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
44629,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
44641,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
45889,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43747,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
44645,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
44432,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43107,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43977,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43342,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43735,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43138,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43938,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43011,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43022,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43778,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43767,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43917,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43804,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43944,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43842,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
44621,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43006,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43323,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43764,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
45830,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
45331,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
44849,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43062,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
44827,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
44833,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43025,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
44854,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43332,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43758,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
45880,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43783,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
45831,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
44841,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
44718,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43907,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
45832,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
45827,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
44287,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
44667,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
44720,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43302,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
45390,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
45851,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
45809,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
45786,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
44714,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43762,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
44704,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43773,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43782,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43055,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
44651,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43066,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
44628,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
45833,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
43080,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.1135457703229358,0.09749042219728339,0.1262814731197228
